Date,Price,Open,High,Low,Vol.,Change %
2007-04-17,394.11,394.00,395.26,393.14,,0.03%
2007-04-18,389.16,394.11,394.11,388.56,,-1.26%
2007-04-19,387.54,389.16,389.16,384.50,,-0.42%
2007-04-20,393.98,387.54,394.37,387.54,,1.66%
2007-04-23,398.03,393.98,398.54,393.98,,1.03%
2007-04-24,395.57,398.03,399.15,394.96,,-0.62%
2007-04-25,398.03,395.57,400.36,394.86,,0.62%
2007-04-26,400.79,398.03,403.71,398.03,,0.69%
2007-04-27,396.90,400.79,401.03,395.66,,-0.97%
2007-04-30,398.97,396.90,401.46,396.78,,0.52%
2007-05-02,404.25,398.97,404.27,398.97,,1.32%
2007-05-03,405.25,404.25,406.44,401.76,,0.25%
2007-05-04,408.90,405.25,409.23,405.25,,0.90%
2007-05-07,410.87,408.90,413.03,407.11,,0.48%
2007-05-08,400.29,410.87,411.54,399.57,,-2.58%
2007-05-09,399.90,400.29,403.88,398.75,,-0.10%
2007-05-10,398.13,399.90,399.90,395.16,,-0.44%
2007-05-11,393.25,398.13,398.13,389.54,,-1.23%
2007-05-14,394.65,393.25,397.34,393.25,,0.36%
2007-05-15,399.68,394.65,399.90,392.93,,1.27%
2007-05-16,400.98,399.68,403.06,398.86,,0.33%
2007-05-18,407.93,400.98,408.30,400.98,,1.73%
2007-05-21,412.61,407.93,414.57,407.69,,1.15%
2007-05-22,414.10,412.61,415.37,410.97,,0.36%
2007-05-23,418.03,414.10,418.14,413.41,,0.95%
2007-05-24,416.25,418.03,418.11,412.70,,-0.43%
2007-05-25,411.07,416.25,416.25,410.08,,-1.24%
2007-05-29,408.47,411.07,413.49,408.37,,-0.63%
2007-05-30,406.97,408.47,408.47,403.36,,-0.37%
2007-05-31,414.55,406.97,415.61,406.97,,1.86%
2007-06-01,418.98,414.55,419.37,414.42,,1.07%
2007-06-04,416.87,418.98,420.37,415.70,,-0.50%
2007-06-05,414.94,416.87,420.26,414.43,,-0.46%
2007-06-06,407.40,414.94,416.50,406.09,,-1.82%
2007-06-07,404.04,407.40,411.29,401.11,,-0.82%
2007-06-08,402.74,404.04,404.04,394.56,,-0.32%
2007-06-11,406.69,402.74,408.84,402.74,,0.98%
2007-06-12,401.87,406.69,410.15,401.58,,-1.19%
2007-06-13,402.92,401.87,404.51,397.80,,0.26%
2007-06-14,413.53,402.92,413.54,402.92,,2.63%
2007-06-15,422.22,413.53,422.24,413.53,,2.10%
2007-06-18,423.25,422.22,425.85,421.77,,0.24%
2007-06-19,423.13,423.25,426.89,422.51,,-0.03%
2007-06-20,424.54,423.13,427.50,423.13,,0.33%
2007-06-21,423.90,424.54,424.57,420.36,,-0.15%
2007-06-22,421.96,423.90,425.30,421.02,,-0.46%
2007-06-25,420.04,421.96,421.96,417.39,,-0.46%
2007-06-26,417.91,420.04,420.24,415.80,,-0.51%
2007-06-27,411.64,417.91,417.91,411.13,,-1.50%
2007-06-28,422.34,411.64,423.37,411.64,,2.60%
2007-06-29,426.52,422.34,428.70,422.14,,0.99%
2007-07-02,428.66,426.52,429.42,425.45,,0.50%
2007-07-03,429.85,428.66,432.34,428.43,,0.28%
2007-07-04,434.38,429.85,435.14,429.85,,1.05%
2007-07-05,434.58,434.38,437.01,430.16,,0.05%
2007-07-06,432.75,434.58,434.58,431.85,,-0.42%
2007-07-09,435.54,432.75,438.74,432.75,,0.64%
2007-07-10,432.56,435.54,436.75,430.96,,-0.68%
2007-07-11,432.64,432.56,432.74,428.26,,0.02%
2007-07-12,438.63,432.64,439.54,432.64,,1.38%
2007-07-13,440.23,438.63,443.94,438.63,,0.36%
2007-07-16,440.41,440.23,441.84,438.87,,0.04%
2007-07-17,437.93,440.41,440.82,435.19,,-0.56%
2007-07-18,437.61,437.93,437.93,433.68,,-0.07%
2007-07-19,444.12,437.61,445.53,437.61,,1.49%
2007-07-20,440.73,444.12,445.78,440.64,,-0.76%
2007-07-23,440.67,440.73,442.84,437.84,,-0.01%
2007-07-24,430.25,440.67,441.07,430.18,,-2.36%
2007-07-25,427.12,430.25,431.05,426.07,,-0.73%
2007-07-26,416.15,427.12,430.80,415.94,,-2.57%
2007-07-27,409.95,416.15,416.15,406.61,,-1.49%
2007-07-30,411.16,409.95,414.38,405.94,,0.30%
2007-07-31,418.43,411.16,420.88,411.16,,1.77%
2007-08-01,408.98,418.43,418.43,404.33,,-2.26%
2007-08-02,412.10,408.98,414.94,407.81,,0.76%
2007-08-03,404.38,412.10,415.36,402.98,,-1.87%
2007-08-06,392.44,404.38,404.38,392.15,,-2.95%
2007-08-07,397.75,392.44,403.87,392.44,,1.35%
2007-08-08,410.90,397.75,411.05,397.75,,3.31%
2007-08-09,396.84,410.90,411.73,394.68,,-3.42%
2007-08-10,386.14,396.84,396.84,378.44,,-2.70%
2007-08-13,393.51,386.14,395.92,386.14,,1.91%
2007-08-14,392.89,393.51,396.82,389.27,,-0.16%
2007-08-15,386.00,392.89,392.89,380.14,,-1.75%
2007-08-16,370.58,386.00,386.00,370.06,,-3.99%
2007-08-17,380.67,370.58,383.90,365.11,,2.72%
2007-08-20,386.71,380.67,391.46,380.67,,1.59%
2007-08-21,380.76,386.71,389.36,380.76,,-1.54%
2007-08-22,388.94,380.76,390.44,380.76,,2.15%
2007-08-23,392.16,388.94,394.90,388.94,,0.83%
2007-08-24,393.67,392.16,393.82,387.84,,0.39%
2007-08-27,391.24,393.67,395.95,390.86,,-0.62%
2007-08-28,383.12,391.24,391.40,382.30,,-2.08%
2007-08-29,385.33,383.12,387.46,376.54,,0.58%
2007-08-30,392.01,385.33,394.00,385.33,,1.73%
2007-08-31,399.17,392.01,401.01,392.01,,1.83%
2007-09-03,401.00,399.17,402.45,397.62,,0.46%
2007-09-04,405.89,401.00,406.90,398.76,,1.22%
2007-09-05,406.27,405.89,411.80,404.54,,0.09%
2007-09-06,408.78,406.27,412.69,405.76,,0.62%
2007-09-07,402.43,408.78,411.41,400.12,,-1.55%
2007-09-10,397.93,402.43,402.43,395.64,,-1.12%
2007-09-11,403.91,397.93,405.22,397.93,,1.50%
2007-09-12,403.91,403.91,406.63,401.28,,0.00%
2007-09-13,412.18,403.91,412.71,403.28,,2.05%
2007-09-14,410.94,412.18,412.85,406.06,,-0.30%
2007-09-17,407.17,410.94,410.94,404.71,,-0.92%
2007-09-18,408.74,407.17,409.10,404.44,,0.39%
2007-09-19,421.94,408.74,422.92,408.74,,3.23%
2007-09-20,420.39,421.94,421.94,417.48,,-0.37%
2007-09-21,423.60,420.39,424.37,418.56,,0.76%
2007-09-24,424.95,423.60,429.77,422.87,,0.32%
2007-09-25,418.53,424.95,424.95,415.83,,-1.51%
2007-09-26,421.06,418.53,422.61,418.53,,0.60%
2007-09-27,422.12,421.06,424.87,419.67,,0.25%
2007-09-28,423.13,422.12,426.41,421.13,,0.24%
2007-10-01,425.15,423.13,425.22,420.12,,0.48%
2007-10-02,420.85,425.15,430.04,420.77,,-1.01%
2007-10-03,413.40,420.85,423.40,412.16,,-1.77%
2007-10-04,412.12,413.40,416.04,410.95,,-0.31%
