"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2023","83.82","83.10","84.51","83.07","","0.85%"
"02/15/2023","83.11","82.32","83.31","81.62","","0.96%"
"02/14/2023","82.32","81.51","82.40","80.87","","0.99%"
"02/13/2023","81.51","81.24","81.64","80.58","","0.37%"
"02/10/2023","81.21","82.19","82.19","79.99","","-1.17%"
"02/09/2023","82.17","82.39","82.45","81.18","","-0.02%"
"02/08/2023","82.19","80.79","82.64","80.66","","1.63%"
"02/07/2023","80.87","85.72","85.82","80.56","","-5.66%"
"02/06/2023","85.72","86.29","86.29","85.25","","-0.63%"
"02/03/2023","86.26","85.79","86.67","85.31","","0.17%"
"02/02/2023","86.11","83.43","86.14","83.43","","3.35%"
"02/01/2023","83.32","82.03","83.43","82.03","","1.77%"
"01/31/2023","81.87","81.57","82.15","80.96","","0.37%"
"01/30/2023","81.57","82.94","82.94","81.23","","-1.62%"
"01/27/2023","82.91","82.64","82.97","82.24","","0.00%"
"01/26/2023","82.91","81.70","83.17","81.70","","1.48%"
"01/25/2023","81.70","82.36","82.36","81.35","","-0.81%"
"01/24/2023","82.37","81.50","82.82","81.50","","1.10%"
"01/23/2023","81.47","79.54","81.47","79.40","","2.44%"
"01/20/2023","79.53","79.28","79.92","79.19","","0.33%"
"01/19/2023","79.27","80.74","80.74","79.00","","-1.82%"
"01/18/2023","80.74","80.06","80.79","79.35","","0.84%"
"01/17/2023","80.07","79.50","80.41","79.44","","0.67%"
"01/16/2023","79.54","79.35","79.58","78.42","","0.24%"
"01/13/2023","79.35","80.27","80.27","78.51","","-1.13%"
"01/12/2023","80.26","80.04","80.82","79.38","","0.29%"
"01/11/2023","80.03","80.47","81.00","79.86","","-0.55%"
"01/10/2023","80.47","81.75","81.90","79.65","","-1.71%"
"01/09/2023","81.87","80.37","82.26","80.37","","1.83%"
"01/06/2023","80.40","80.89","80.92","79.28","","-0.61%"
"01/05/2023","80.89","80.53","81.05","80.13","","0.45%"
"01/04/2023","80.53","79.95","81.31","79.95","","0.70%"
"01/03/2023","79.97","78.97","80.67","78.97","","1.27%"
"01/02/2023","78.97","78.34","80.00","78.34","","0.84%"
"12/30/2022","78.31","78.79","79.18","78.23","","-0.63%"
"12/29/2022","78.81","77.82","78.81","77.15","","1.26%"
"12/28/2022","77.83","77.71","78.01","76.81","","0.15%"
"12/27/2022","77.71","78.32","79.17","77.25","","-0.79%"
"12/23/2022","78.33","78.25","78.93","77.92","","0.09%"
"12/22/2022","78.26","80.22","80.71","78.11","","-2.46%"
"12/21/2022","80.23","78.92","80.35","78.91","","1.66%"
"12/20/2022","78.92","80.00","80.00","78.34","","-1.35%"
"12/19/2022","80.00","79.68","80.80","79.66","","0.40%"
"12/16/2022","79.68","81.61","81.61","79.14","","-2.36%"
"12/15/2022","81.61","83.26","83.30","81.49","","-1.98%"
"12/14/2022","83.26","84.13","84.13","82.81","","-0.99%"
"12/13/2022","84.09","81.29","84.87","81.29","","3.44%"
"12/12/2022","81.29","81.89","82.03","80.96","","-0.73%"
"12/09/2022","81.89","80.06","81.92","80.05","","2.32%"
"12/08/2022","80.03","79.77","80.14","79.05","","0.33%"
"12/07/2022","79.77","80.44","80.66","79.52","","-0.83%"
"12/06/2022","80.44","81.88","81.88","80.03","","-1.76%"
"12/05/2022","81.88","82.62","82.88","81.88","","-0.88%"
"12/02/2022","82.61","83.04","83.61","82.12","","-0.46%"
"12/01/2022","82.99","80.90","84.75","80.90","","2.65%"
"11/30/2022","80.85","80.69","81.02","80.43","","0.19%"
