"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2023","1.00","1.03","1.05","1.00","1.16M","-3.85%"
"12/20/2023","1.04","1.02","1.07","1.02","1.19M","1.76%"
"12/19/2023","1.02","1.03","1.05","1.00","373.28K","-1.73%"
"12/18/2023","1.04","1.02","1.09","1.01","630.92K","-5.45%"
"12/15/2023","1.10","1.05","1.10","0.98","1.23M","3.97%"
"12/14/2023","1.06","1.03","1.10","1.02","1.16M","0.00%"
"12/13/2023","1.06","1.08","1.10","1.02","179.99K","-2.04%"
"12/12/2023","1.08","1.10","1.10","1.05","1.08M","-4.26%"
"12/11/2023","1.13","1.16","1.19","1.13","537.48K","-4.08%"
"12/08/2023","1.18","1.15","1.18","1.15","201.46K","0.86%"
"12/07/2023","1.17","1.18","1.20","1.16","500.96K","-2.51%"
"12/06/2023","1.20","1.21","1.22","1.18","306.49K","-1.97%"
"12/05/2023","1.22","1.20","1.24","1.17","389.79K","0.00%"
"12/04/2023","1.22","1.22","1.25","1.20","704.81K","-0.82%"
"12/01/2023","1.23","1.30","1.30","1.22","1.11M","0.00%"
"11/30/2023","1.23","1.28","1.28","1.22","596.33K","-5.24%"
"11/29/2023","1.30","1.30","1.31","1.25","675.85K","0.00%"
"11/28/2023","1.30","1.30","1.30","1.26","517.42K","0.00%"
"11/27/2023","1.30","1.28","1.33","1.26","496.34K","-0.91%"
"11/24/2023","1.31","1.34","1.39","1.30","587.68K","-3.95%"
"11/23/2023","1.37","1.27","1.37","1.25","350.75K","6.55%"
"11/22/2023","1.28","1.35","1.35","1.27","781.70K","-1.99%"
"11/21/2023","1.31","1.42","1.43","1.30","1.24M","-7.76%"
"11/20/2023","1.42","1.39","1.46","1.36","791.44K","2.01%"
"11/17/2023","1.39","1.41","1.41","1.32","1.50M","0.00%"
"11/16/2023","1.39","1.60","1.60","1.38","4.41M","-14.20%"
"11/15/2023","1.62","1.37","1.65","1.37","10.39M","31.49%"
"11/14/2023","1.23","1.22","1.24","1.21","77.50K","-1.12%"
"11/13/2023","1.25","1.26","1.27","1.21","231.63K","-1.11%"
"11/10/2023","1.26","1.28","1.29","1.20","129.50K","0.96%"
"11/09/2023","1.25","1.25","1.30","1.22","278.12K","-3.26%"
"11/08/2023","1.29","1.25","1.29","1.24","353.92K","0.00%"
"11/07/2023","1.29","1.23","1.30","1.22","103.41K","0.62%"
"11/06/2023","1.28","1.20","1.30","1.20","366.97K","0.00%"
"11/03/2023","1.28","1.30","1.30","1.25","198.98K","0.94%"
"11/02/2023","1.27","1.25","1.30","1.20","798.68K","0.47%"
"11/01/2023","1.26","1.32","1.32","1.26","237.31K","-0.47%"
"10/31/2023","1.27","1.21","1.33","1.21","313.48K","2.58%"
"10/30/2023","1.24","1.23","1.37","1.19","864.66K","-0.64%"
"10/27/2023","1.25","1.40","1.40","1.21","1.83M","-0.48%"
"10/26/2023","1.25","1.42","1.42","1.25","792.72K","-5.15%"
"10/25/2023","1.32","1.46","1.46","1.32","820.59K","-8.97%"
"10/24/2023","1.45","1.55","1.58","1.31","4.19M","-6.45%"
"10/23/2023","1.55","1.44","1.65","1.44","8.01M","13.47%"
"10/20/2023","1.37","1.24","1.40","1.24","2.40M","10.16%"
"10/19/2023","1.24","1.27","1.32","1.24","576.14K","-4.91%"
"10/18/2023","1.30","1.30","1.33","1.21","750.44K","-3.41%"
"10/17/2023","1.35","1.40","1.40","1.30","142.13K","0.00%"
"10/16/2023","1.35","1.25","1.44","1.25","336.98K","1.20%"
"10/13/2023","1.33","1.32","1.35","1.31","251.40K","-1.19%"
"10/12/2023","1.35","1.35","1.35","1.31","158.07K","1.35%"
"10/11/2023","1.33","1.30","1.35","1.29","244.63K","0.76%"
"10/10/2023","1.32","1.31","1.36","1.31","188.46K","0.61%"
"10/09/2023","1.31","1.34","1.35","1.30","629.45K","-1.94%"
"10/06/2023","1.34","1.36","1.37","1.30","487.92K","-0.74%"
"10/05/2023","1.35","1.49","1.49","1.34","255.12K","-1.32%"
"10/04/2023","1.37","1.33","1.39","1.31","421.96K","0.00%"
"10/03/2023","1.37","1.50","1.50","1.33","742.54K","-1.58%"
