"Date","Price","Open","High","Low","Vol.","Change %"
"10/02/2024","36.50","37.90","38.40","36.10","19.24K","1.39%"
"10/01/2024","36.00","36.10","37.60","36.00","1.01K","-4.76%"
"09/30/2024","37.80","37.80","37.80","36.10","11.40K","8.00%"
"09/27/2024","35.00","35.90","36.00","35.00","1.79K","4.48%"
"09/26/2024","33.50","35.90","36.00","33.50","0.35K","-6.94%"
"09/25/2024","36.00","36.40","36.50","34.20","1.29K","-4.00%"
"09/23/2024","37.50","37.40","37.50","34.90","0.67K","-0.53%"
"09/20/2024","37.70","37.70","37.70","37.70","0.02K","1.34%"
"09/19/2024","37.20","34.60","37.20","34.60","0.23K","7.83%"
"09/18/2024","34.50","37.70","37.70","34.50","0.23K","-1.71%"
"09/17/2024","35.10","35.20","37.70","35.10","0.20K","0.29%"
"09/16/2024","35.00","35.00","35.00","35.00","","2.04%"
"09/13/2024","34.30","35.00","35.00","34.20","3.23K","-3.38%"
"09/12/2024","35.50","38.30","38.30","35.50","0.07K","0.57%"
"09/11/2024","35.30","38.40","38.40","35.30","0.06K","-8.31%"
"09/10/2024","38.50","38.40","38.50","37.60","0.69K","14.93%"
"09/06/2024","33.50","35.50","35.50","33.50","2.80K","-5.63%"
"09/05/2024","35.50","35.50","35.50","35.50","0.01K","0.28%"
"09/04/2024","35.40","36.10","36.10","35.40","21.60K","0.00%"
"09/03/2024","35.40","37.80","38.00","35.40","2.93K","-4.32%"
"09/02/2024","37.00","35.40","37.00","35.40","1.21K","0.00%"
"08/30/2024","37.00","37.00","37.00","37.00","2.82K","0.00%"
"08/29/2024","37.00","34.00","37.00","34.00","3.11K","2.78%"
"08/28/2024","36.00","34.90","36.00","34.90","4.09K","0.00%"
"08/26/2024","36.00","33.20","36.00","33.20","0.46K","2.86%"
"08/23/2024","35.00","38.50","38.50","32.80","4.26K","-8.85%"
"08/22/2024","38.40","35.20","38.40","35.20","401.36K","9.09%"
"08/21/2024","35.20","34.20","36.00","32.50","28.80K","3.23%"
"08/20/2024","34.10","36.60","38.60","34.10","4.28K","-1.45%"
"08/19/2024","34.60","38.80","38.80","34.60","2.55K","-10.82%"
"08/16/2024","38.80","38.90","38.90","36.50","0.04K","0.00%"
"08/15/2024","38.80","38.80","38.80","38.80","0.01K","0.00%"
"08/14/2024","38.80","38.80","38.80","38.80","0.52K","-2.27%"
"08/13/2024","39.70","37.40","39.80","37.30","3.30K","10.58%"
"08/12/2024","35.90","35.90","35.90","35.90","0.86K","0.00%"
"08/09/2024","35.90","35.90","35.90","35.80","2.21K","0.00%"
"08/08/2024","35.90","36.00","36.00","34.00","0.30K","-0.28%"
"08/07/2024","36.00","37.50","37.50","36.00","1.78K","-5.01%"
"08/06/2024","37.90","34.40","37.90","32.50","5.78K","10.17%"
"08/05/2024","34.40","32.00","34.40","32.00","0.16K","0.00%"
"08/02/2024","34.40","33.80","34.40","33.80","102.37K","1.47%"
"08/01/2024","33.90","33.90","33.90","33.90","0.04K","-0.29%"
"07/31/2024","34.00","34.50","34.50","34.00","351.57K","8.97%"
"07/30/2024","31.20","30.70","33.80","30.70","33.42K","-5.45%"
"07/26/2024","33.00","33.00","33.00","33.00","1.30K","0.00%"
"07/24/2024","33.00","33.00","33.00","33.00","6.18K","0.00%"
"07/23/2024","33.00","33.00","33.00","33.00","0.78K","0.30%"
"07/19/2024","32.90","32.90","32.90","32.90","0.12K","0.00%"
"07/18/2024","32.90","32.90","32.90","32.90","0.81K","0.00%"
"07/17/2024","32.90","32.90","32.90","32.90","0.02K","-0.30%"
"07/16/2024","33.00","33.00","33.00","33.00","0.00K","0.00%"
"07/15/2024","33.00","33.00","33.00","33.00","1.67K","-0.30%"
"07/12/2024","33.10","33.00","33.10","33.00","10.36K","2.16%"
"07/11/2024","32.40","32.30","32.40","32.30","1.40K","-0.31%"
"07/09/2024","32.50","32.20","32.50","32.10","1.09K","0.00%"
"07/08/2024","32.50","32.50","32.50","32.50","0.00K","-0.31%"
"07/05/2024","32.60","31.80","32.90","30.00","3.27K","10.88%"
"07/04/2024","29.40","31.50","31.50","29.00","16.71K","-7.84%"
"07/03/2024","31.90","31.60","31.90","31.50","0.73K","0.95%"
"07/02/2024","31.60","32.00","32.00","31.60","0.08K","0.32%"
"07/01/2024","31.50","31.50","31.50","31.50","0.01K","-1.56%"
"06/28/2024","32.00","32.00","32.00","31.20","3.32K","0.00%"
"06/27/2024","32.00","31.60","32.00","31.40","1.63K","0.00%"
"06/26/2024","32.00","31.70","32.00","31.50","5.23K","0.95%"
"06/25/2024","31.70","30.00","31.70","30.00","2.57K","8.56%"
"06/24/2024","29.20","29.90","30.00","29.20","2.09K","-2.67%"
